2,3,"('random', 0.9)",1.3309983044849591
2,3,"('random', 0.8)",1.4056744300768198
2,3,"('random', 0.7)",1.3783634033136558
2,3,"('random', 0.6)",1.3580067320336389
2,3,"('rows', 2)",1.3059199205354404
2,3,"('rows', 4)",1.2154677891418233
2,3,"('rows', 6)",1.3883509110964518
2,3,"('cols', 2)",1.2187518217842919
2,3,"('cols', 4)",1.3192485505733746
2,3,"('cols', 6)",1.324133022181529
2,4,"('random', 0.9)",1.3292349500234357
2,4,"('random', 0.8)",1.4018186693160894
2,4,"('random', 0.7)",1.3793978354854348
2,4,"('random', 0.6)",1.3594155921493234
2,4,"('rows', 2)",1.303344061782508
2,4,"('rows', 4)",1.2102977664026573
2,4,"('rows', 6)",1.3854894621197564
2,4,"('cols', 2)",1.2203171862685316
2,4,"('cols', 4)",1.3228613988964744
2,4,"('cols', 6)",1.324570972751597
2,5,"('random', 0.9)",1.329893871547466
2,5,"('random', 0.8)",1.4009634946623857
2,5,"('random', 0.7)",1.382304124833837
2,5,"('random', 0.6)",1.3628400023012135
2,5,"('rows', 2)",1.3026994524022428
2,5,"('rows', 4)",1.207672228409546
2,5,"('rows', 6)",1.3846395772521287
2,5,"('cols', 2)",1.2224110176627274
2,5,"('cols', 4)",1.3269393797823896
2,5,"('cols', 6)",1.326090097358554
2,6,"('random', 0.9)",1.3316692843700944
2,6,"('random', 0.8)",1.4021894636967052
2,6,"('random', 0.7)",1.3862376538115482
2,6,"('random', 0.6)",1.3674246461476427
2,6,"('rows', 2)",1.303082122140008
2,6,"('rows', 4)",1.2065977784325561
2,6,"('rows', 6)",1.3850658091501726
2,6,"('cols', 2)",1.2245090356656048
2,6,"('cols', 4)",1.3310300402881483
2,6,"('cols', 6)",1.3281685803299867
2,7,"('random', 0.9)",1.333806918707441
2,7,"('random', 0.8)",1.4049951098193947
2,7,"('random', 0.7)",1.390689724700666
2,7,"('random', 0.6)",1.3725731780450616
2,7,"('rows', 2)",1.3039526997047608
2,7,"('rows', 4)",1.206417481799514
2,7,"('rows', 6)",1.3862529862848982
2,7,"('cols', 2)",1.2263518617715004
2,7,"('cols', 4)",1.3348980307103577
2,7,"('cols', 6)",1.3304736949635159
2,8,"('random', 0.9)",1.3359548431224615
2,8,"('random', 0.8)",1.4092168536959273
2,8,"('random', 0.7)",1.3954110459830977
2,8,"('random', 0.6)",1.377881582284947
2,8,"('rows', 2)",1.3050016361415897
2,8,"('rows', 4)",1.2067059748109121
2,8,"('rows', 6)",1.3878453937799378
2,8,"('cols', 2)",1.227830672908769
2,8,"('cols', 4)",1.3384378069534357
2,8,"('cols', 6)",1.332797145860401
2,9,"('random', 0.9)",1.3380979539159419
2,9,"('random', 0.8)",1.4149639439842803
2,9,"('random', 0.7)",1.4003733847951036
2,9,"('random', 0.6)",1.3830942771320824
2,9,"('rows', 2)",1.3060611124089923
2,9,"('rows', 4)",1.207194299615371
2,9,"('rows', 6)",1.389601522364057
2,9,"('cols', 2)",1.2289190009308546
2,9,"('cols', 4)",1.3416181558837827
2,9,"('cols', 6)",1.3350113443876557
5,3,"('random', 0.9)",1.3362754968878774
5,3,"('random', 0.8)",1.405484920692652
5,3,"('random', 0.7)",1.380925260258844
5,3,"('random', 0.6)",1.35976245426033
5,3,"('rows', 2)",1.3074744006208314
5,3,"('rows', 4)",1.2164700468302971
5,3,"('rows', 6)",1.3895736635225309
5,3,"('cols', 2)",1.2190232002271457
5,3,"('cols', 4)",1.3204955939392322
5,3,"('cols', 6)",1.324173378252836
5,4,"('random', 0.9)",1.3357191622956384
5,4,"('random', 0.8)",1.4016924082251718
5,4,"('random', 0.7)",1.382756387782611
5,4,"('random', 0.6)",1.362201738364691
5,4,"('rows', 2)",1.3057370468611056
5,4,"('rows', 4)",1.2118665083795594
5,4,"('rows', 6)",1.3872137488963385
5,4,"('cols', 2)",1.2203367347255716
5,4,"('cols', 4)",1.3245556259096671
5,4,"('cols', 6)",1.3246670612762748
5,5,"('random', 0.9)",1.337720266997971
5,5,"('random', 0.8)",1.4007153066151503
5,5,"('random', 0.7)",1.3864471141688852
5,5,"('random', 0.6)",1.3668900119526572
5,5,"('rows', 2)",1.305964225378555
5,5,"('rows', 4)",1.2098394895278284
5,5,"('rows', 6)",1.3868965921301353
5,5,"('cols', 2)",1.2221052209221297
5,5,"('cols', 4)",1.3290459377995192
5,5,"('cols', 6)",1.3262294629738955
5,6,"('random', 0.9)",1.3411217071450643
5,6,"('random', 0.8)",1.4015689540278773
5,6,"('random', 0.7)",1.3911432427178128
5,6,"('random', 0.6)",1.3729774970155824
5,6,"('rows', 2)",1.307195413040565
5,6,"('rows', 4)",1.2093736871933647
5,6,"('rows', 6)",1.3878904777973127
5,6,"('cols', 2)",1.223832145100659
5,6,"('cols', 4)",1.3334947224437688
5,6,"('cols', 6)",1.328333969659233
5,7,"('random', 0.9)",1.3454169459479983
5,7,"('random', 0.8)",1.4036898515531533
5,7,"('random', 0.7)",1.396344247243294
5,7,"('random', 0.6)",1.3798959797857766
5,7,"('rows', 2)",1.3088445784847957
5,7,"('rows', 4)",1.209800317338115
5,7,"('rows', 6)",1.3896875133507216
5,7,"('cols', 2)",1.2252701958440981
5,7,"('cols', 4)",1.3376487963808852
5,7,"('cols', 6)",1.3306467670872868
5,8,"('random', 0.9)",1.3506012003727894
5,8,"('random', 0.8)",1.4068616953453754
5,8,"('random', 0.7)",1.4018319301120725
5,8,"('random', 0.6)",1.3873031684115293
5,8,"('rows', 2)",1.3105653880024046
5,8,"('rows', 4)",1.2106905277594915
5,8,"('rows', 6)",1.3919397087293033
5,8,"('cols', 2)",1.2263123134184222
5,8,"('cols', 4)",1.3413873524428326
5,8,"('cols', 6)",1.332960715759164
5,9,"('random', 0.9)",1.357087289046566
5,9,"('random', 0.8)",1.411180062565556
5,9,"('random', 0.7)",1.4076406060737359
5,9,"('random', 0.6)",1.3950528658302843
5,9,"('rows', 2)",1.3121625649846829
5,9,"('rows', 4)",1.2117791084049436
5,9,"('rows', 6)",1.3944103806551087
5,9,"('cols', 2)",1.226928786148122
5,9,"('cols', 4)",1.3446681569351264
5,9,"('cols', 6)",1.3351507915946164
10,3,"('random', 0.9)",1.3315629282434251
10,3,"('random', 0.8)",1.3935955645978158
10,3,"('random', 0.7)",1.3714086859115078
10,3,"('random', 0.6)",1.354187170451631
10,3,"('rows', 2)",1.3055223569628476
10,3,"('rows', 4)",1.2157695375350162
10,3,"('rows', 6)",1.3889613592701533
10,3,"('cols', 2)",1.2216994102299628
10,3,"('cols', 4)",1.317353258952137
10,3,"('cols', 6)",1.3231202491886866
10,4,"('random', 0.9)",1.3299801627357921
10,4,"('random', 0.8)",1.3891442190220105
10,4,"('random', 0.7)",1.373108925653382
10,4,"('random', 0.6)",1.357520424173112
10,4,"('rows', 2)",1.3024857641121768
10,4,"('rows', 4)",1.2106974359268996
10,4,"('rows', 6)",1.3862752124208322
10,4,"('cols', 2)",1.224215806663677
10,4,"('cols', 4)",1.3207769110342777
10,4,"('cols', 6)",1.32350018664179
10,5,"('random', 0.9)",1.331226817338218
10,5,"('random', 0.8)",1.387600968389532
10,5,"('random', 0.7)",1.3768941046566174
10,5,"('random', 0.6)",1.3632252070276163
10,5,"('rows', 2)",1.3011498422053787
10,5,"('rows', 4)",1.2080733266122057
10,5,"('rows', 6)",1.3855226305991186
10,5,"('cols', 2)",1.2272153208707928
10,5,"('cols', 4)",1.3247265420182999
10,5,"('cols', 6)",1.324948887138838
10,6,"('random', 0.9)",1.3339709953409093
10,6,"('random', 0.8)",1.3878556266581434
10,6,"('random', 0.7)",1.3817902859822067
10,6,"('random', 0.6)",1.3703941187920874
10,6,"('rows', 2)",1.3006530479885647
10,6,"('rows', 4)",1.206908387379647
10,6,"('rows', 6)",1.3859694893733192
10,6,"('cols', 2)",1.2301731651846857
10,6,"('cols', 4)",1.3286990710912694
10,6,"('cols', 6)",1.3269034427482425
10,7,"('random', 0.9)",1.3376465269604043
10,7,"('random', 0.8)",1.3892948773376697
10,7,"('random', 0.7)",1.3871871146847141
10,7,"('random', 0.6)",1.3784213939392236
10,7,"('rows', 2)",1.3005243436253837
10,7,"('rows', 4)",1.2065744074990408
10,7,"('rows', 6)",1.387114792368721
10,7,"('cols', 2)",1.2328345455377825
10,7,"('cols', 4)",1.3324180328998347
10,7,"('cols', 6)",1.32900072456965
10,8,"('random', 0.9)",1.3423380635533597
10,8,"('random', 0.8)",1.3917893390601306
10,8,"('random', 0.7)",1.3927715131215122
10,8,"('random', 0.6)",1.3869619751198579
10,8,"('rows', 2)",1.3005310722458765
10,8,"('rows', 4)",1.2066902336553662
10,8,"('rows', 6)",1.3886218840418307
10,8,"('cols', 2)",1.2350923071117037
10,8,"('cols', 4)",1.3357449408659356
10,8,"('cols', 6)",1.3310104819974125
10,9,"('random', 0.9)",1.348640562319682
10,9,"('random', 0.8)",1.3957120096576852
10,9,"('random', 0.7)",1.398275189491823
10,9,"('random', 0.6)",1.3959174595681452
10,9,"('rows', 2)",1.3005790058305726
10,9,"('rows', 4)",1.2070384979736462
10,9,"('rows', 6)",1.3902670856765746
10,9,"('cols', 2)",1.236911299509061
10,9,"('cols', 4)",1.3386244202224502
10,9,"('cols', 6)",1.332792274835163
20,3,"('random', 0.9)",1.3501209868266855
20,3,"('random', 0.8)",1.4001387451548857
20,3,"('random', 0.7)",1.3835740915994872
20,3,"('random', 0.6)",1.3654751267156644
20,3,"('rows', 2)",1.3074237287241353
20,3,"('rows', 4)",1.2179349385632656
20,3,"('rows', 6)",1.3897508525371933
20,3,"('cols', 2)",1.2192249062836347
20,3,"('cols', 4)",1.3184150135807753
20,3,"('cols', 6)",1.3251335032964953
20,4,"('random', 0.9)",1.3527751690988241
20,4,"('random', 0.8)",1.3969290845674527
20,4,"('random', 0.7)",1.3859331082279904
20,4,"('random', 0.6)",1.369686043989166
20,4,"('rows', 2)",1.3047373343570754
20,4,"('rows', 4)",1.213212732729726
20,4,"('rows', 6)",1.3871641819074894
20,4,"('cols', 2)",1.2212977802166156
20,4,"('cols', 4)",1.3211463659226512
20,4,"('cols', 6)",1.32560200696378
20,5,"('random', 0.9)",1.35918762530222
20,5,"('random', 0.8)",1.3975487812521283
20,5,"('random', 0.7)",1.3904566899977926
20,5,"('random', 0.6)",1.3765375163201374
20,5,"('rows', 2)",1.303573654018679
20,5,"('rows', 4)",1.210676298334832
20,5,"('rows', 6)",1.3862773820175305
20,5,"('cols', 2)",1.2238216547115062
20,5,"('cols', 4)",1.3240803591187942
20,5,"('cols', 6)",1.3269300383591391
20,6,"('random', 0.9)",1.36850573127933
20,6,"('random', 0.8)",1.4014427980692339
20,6,"('random', 0.7)",1.3963784045563419
20,6,"('random', 0.6)",1.3851636193401766
20,6,"('rows', 2)",1.303124097757213
20,6,"('rows', 4)",1.209383700784701
20,6,"('rows', 6)",1.386355381089343
20,6,"('cols', 2)",1.2262085487220091
20,6,"('cols', 4)",1.3268090057006396
20,6,"('cols', 6)",1.3285984396558765
20,7,"('random', 0.9)",1.3808521049318276
20,7,"('random', 0.8)",1.4087865013857483
20,7,"('random', 0.7)",1.4035069026505147
20,7,"('random', 0.6)",1.3951244455603742
20,7,"('rows', 2)",1.3029617195960737
20,7,"('rows', 4)",1.2087684320102428
20,7,"('rows', 6)",1.3869333183623904
20,7,"('cols', 2)",1.2281741969705353
20,7,"('cols', 4)",1.3291365102035846
20,7,"('cols', 6)",1.330288513981329
20,8,"('random', 0.9)",1.3969099570547165
20,8,"('random', 0.8)",1.4144469085956064
20,8,"('random', 0.7)",1.411723598940476
20,8,"('random', 0.6)",1.4063517280208153
20,8,"('rows', 2)",1.3028777505871025
20,8,"('rows', 4)",1.20850506378325
20,8,"('rows', 6)",1.387735003334569
20,8,"('cols', 2)",1.2296186783741039
20,8,"('cols', 4)",1.3309919801607333
20,8,"('cols', 6)",1.3318135280790289
20,9,"('random', 0.9)",1.4173010251504925
20,9,"('random', 0.8)",1.4231214051071521
20,9,"('random', 0.7)",1.42172443862362
20,9,"('random', 0.6)",1.4185246346410672
20,9,"('rows', 2)",1.3027827476527991
20,9,"('rows', 4)",1.2084163090681361
20,9,"('rows', 6)",1.3886071661790875
20,9,"('cols', 2)",1.230553637416617
20,9,"('cols', 4)",1.3323756362516794
20,9,"('cols', 6)",1.333075136835913
40,3,"('random', 0.9)",1.3490378622759422
40,3,"('random', 0.8)",1.3996677201117569
40,3,"('random', 0.7)",1.3756701804647253
40,3,"('random', 0.6)",1.3550072695435322
40,3,"('rows', 2)",1.312081427387602
40,3,"('rows', 4)",1.2185532481326646
40,3,"('rows', 6)",1.3904891972232125
40,3,"('cols', 2)",1.221881396286968
40,3,"('cols', 4)",1.3203150198487712
40,3,"('cols', 6)",1.3247729341055465
40,4,"('random', 0.9)",1.3609464064329522
40,4,"('random', 0.8)",1.401949974722916
40,4,"('random', 0.7)",1.3794227908023462
40,4,"('random', 0.6)",1.3581831853966904
40,4,"('rows', 2)",1.3111972666758782
40,4,"('rows', 4)",1.2142546630223752
40,4,"('rows', 6)",1.3880879498468446
40,4,"('cols', 2)",1.223675596926238
40,4,"('cols', 4)",1.3238313467760958
40,4,"('cols', 6)",1.3248955678349947
40,5,"('random', 0.9)",1.3768173322174573
40,5,"('random', 0.8)",1.4104616180855236
40,5,"('random', 0.7)",1.3868050085421004
40,5,"('random', 0.6)",1.3642211976385354
40,5,"('rows', 2)",1.3115698150631898
40,5,"('rows', 4)",1.2120376290358108
40,5,"('rows', 6)",1.3873213694231847
40,5,"('cols', 2)",1.2257252878936955
40,5,"('cols', 4)",1.3275924577738827
40,5,"('cols', 6)",1.3257753781801147
40,6,"('random', 0.9)",1.3955671774961107
40,6,"('random', 0.8)",1.4246772635357479
40,6,"('random', 0.7)",1.3972610646199215
40,6,"('random', 0.6)",1.3725454670073425
40,6,"('rows', 2)",1.3123691271966431
40,6,"('rows', 4)",1.210962117434855
40,6,"('rows', 6)",1.387479233113867
40,6,"('cols', 2)",1.2275864240134868
40,6,"('cols', 4)",1.3311701540954737
40,6,"('cols', 6)",1.3269081903710187
40,7,"('random', 0.9)",1.4169162415228749
40,7,"('random', 0.8)",1.4415895515312986
40,7,"('random', 0.7)",1.4105620379327133
40,7,"('random', 0.6)",1.3830322750593373
40,7,"('rows', 2)",1.313209328152162
40,7,"('rows', 4)",1.210486362341409
40,7,"('rows', 6)",1.3881223538732563
40,7,"('cols', 2)",1.2290738804226684
40,7,"('cols', 4)",1.334343206605828
40,7,"('cols', 6)",1.328012572086468
40,8,"('random', 0.9)",1.4402733258537348
40,8,"('random', 0.8)",1.4595997241155356
40,8,"('random', 0.7)",1.4263394691416937
40,8,"('random', 0.6)",1.3956802698529671
40,8,"('rows', 2)",1.3139516729229603
40,8,"('rows', 4)",1.2103153829872069
40,8,"('rows', 6)",1.3889890783313987
40,8,"('cols', 2)",1.2301557628148256
40,8,"('cols', 4)",1.3370123003186996
40,8,"('cols', 6)",1.328959244892787
40,9,"('random', 0.9)",1.4643040965454723
40,9,"('random', 0.8)",1.480246467313971
40,9,"('random', 0.7)",1.442728579191881
40,9,"('random', 0.6)",1.4088146615414765
40,9,"('rows', 2)",1.3145838853129292
40,9,"('rows', 4)",1.2103021887291863
40,9,"('rows', 6)",1.3899296854066499
40,9,"('cols', 2)",1.2308865970818426
40,9,"('cols', 4)",1.339151542865838
40,9,"('cols', 6)",1.3297141096936418
